# x [mm], Bz [mT]
0.000000000000000000e+00,-6.074196606744067251e-02,-1.552857392501713896e-01
2.267716535433070835e+00,-1.234789147788470931e-01,-1.472792074884308189e-01
4.535433070866141669e+00,-2.101339889994640886e-01,-1.359102240004826934e-01
6.803149606299212060e+00,-3.312523441634359078e-01,-1.020429189382493773e-01
9.070866141732283339e+00,-4.279450574111873240e-01,-8.136178475464526938e-02
1.133858267716535373e+01,-5.002102876522974695e-01,-7.386798618151753371e-02
1.360629921259842412e+01,-5.480463480475054050e-01,-7.956268812826840231e-02
1.587401574803149629e+01,-7.235612031093678898e-01,-5.526387242693190510e-02
1.814173228346456668e+01,-8.104253292778564877e-01,-4.825426147717017805e-02
2.040944881889763352e+01,-8.981911659236886392e-01,-4.214536576844168936e-02
2.267716535433070746e+01,-9.868588404461980934e-01,-3.693727718991923065e-02
2.494488188976377785e+01,-1.003428816172894367e+00,-7.147723098090104366e-02
2.721259842519684824e+01,-1.111653905616721394e+00,-4.682957649731023242e-02
2.948031496062991508e+01,-1.159719185016269138e+00,-4.183269365249485394e-02
3.174803149606299257e+01,-1.204584339015110972e+00,-3.682047425810478641e-02
3.401574803149605941e+01,-1.248596704124555590e+00,-3.267131336031008776e-02
3.628346456692913335e+01,-1.288178842516752631e+00,-2.652978980885995625e-02
3.855118110236220019e+01,-1.347907072123068373e+00,-2.737512357594084136e-02
4.081889763779526703e+01,-1.379197740429971342e+00,-2.534139670604605016e-02
4.308661417322834097e+01,-1.405539177929149286e+00,-2.101869850784869251e-02
4.535433070866141492e+01,-1.487906392029523905e+00,2.362272469675499864e-02
4.762204724409448175e+01,-1.491214203955303352e+00,2.568295500064050885e-02
4.988976377952755570e+01,-1.471008084764313883e+00,4.232718229727070597e-02
5.215748031496062964e+01,-1.465715397228080530e+00,1.502160149831009532e-02
5.442519685039369648e+01,-1.470405788481750076e+00,2.704988230658586165e-02
5.669291338582676332e+01,-1.472472642150835176e+00,3.987744425284538846e-02
5.896062992125983016e+01,-1.471915973228916430e+00,5.350434065834583364e-02
6.122834645669291120e+01,-1.468737830373107789e+00,6.793062482932282764e-02
6.349606299212598515e+01,-1.462938832671185851e+00,8.315635005701060845e-02
6.576377952755905199e+01,-1.533363982878878540e+00,1.247382101760817485e-01
6.803149606299211882e+01,-1.473992793701467852e+00,1.344890206362932550e-01
7.029921259842518566e+01,-1.409367974947385305e+00,1.473900782422198630e-01
7.256692913385826671e+01,-1.339489696936788876e+00,1.634415481255984126e-01
7.483464566929133355e+01,-1.264358470222778807e+00,1.826435954336055323e-01
7.710236220472440039e+01,-1.224038613863033254e+00,2.112964878869522667e-01
7.937007874015746722e+01,-1.124640362992701093e+00,2.399669561379467742e-01
8.163779527559053406e+01,-1.001451514861038339e+00,2.693092690900095176e-01
8.390551181102361511e+01,-8.544706941209877504e-01,2.993233930561731149e-01
8.617322834645668195e+01,-6.837017295771566916e-01,3.300092943512674126e-01
8.844094488188974879e+01,-5.269917218901586375e-01,3.462018774181118697e-01
9.070866141732282983e+01,-3.027734604743234081e-01,4.193804321870290841e-01
9.297637795275589667e+01,-5.662698495314793384e-02,4.936249998519046112e-01
9.524409448818896351e+01,2.114500599730523844e-01,5.689355804127367300e-01
9.751181102362204456e+01,6.829644142146745756e-01,5.191757820668930767e-01
9.977952755905511140e+01,1.113904669580639828e+00,5.581342114459966197e-01
1.020472440944881782e+02,1.589553426035391404e+00,6.346713552706708672e-01
1.043149606299212593e+02,2.191989307899246509e+00,6.784021430022514343e-01
1.065826771653543119e+02,2.757593949717683568e+00,7.205438679123502554e-01
1.088503937007873930e+02,3.286356205615887482e+00,7.610970678900209618e-01
1.111181102362204598e+02,3.778275823611398021e+00,8.000622807120770785e-01
1.133858267716535266e+02,4.330650361594143405e+00,8.261572409078434820e-01
1.156535433070866077e+02,4.686348462149994454e+00,8.641248717334277796e-01
1.179212598425196603e+02,5.015697239231525550e+00,9.017770246755353325e-01
1.201889763779527414e+02,5.493027595794776730e+00,8.801059333386541672e-01
1.224566929133858224e+02,5.597096420776837888e+00,9.872872822894692701e-01
1.247244094488188750e+02,5.892039391111898006e+00,1.009639688935682011e+00
1.269921259842519703e+02,5.992413802196524308e+00,1.051633834112471799e+00
1.292598425196850371e+02,6.074413506280971653e+00,1.088915062915995380e+00
1.315275590551181040e+02,6.140292301995731172e+00,1.123216850176242509e+00
1.337952755905511424e+02,6.196275035589273728e+00,1.153599266103092935e+00
1.360629921259842376e+02,6.232066068589834806e+00,1.177161052806091845e+00
1.383307086614173045e+02,6.210213790099412101e+00,1.192931855266517127e+00
1.405984251968503713e+02,6.174363951959474406e+00,1.208551311189671518e+00
1.428661417322834666e+02,6.108576366013714676e+00,1.220678677827977232e+00
1.451338582677165334e+02,6.012846815202697037e+00,1.229313669714513280e+00
1.474015748031495718e+02,5.973108894533914359e+00,1.233812134368232671e+00
1.496692913385826671e+02,5.923488395790059258e+00,1.227700364431506097e+00
1.519370078740157339e+02,5.856968777692580730e+00,1.221873478689835757e+00
1.542047244094488008e+02,5.802548515490743242e+00,1.216615606710907072e+00
1.564724409448818960e+02,5.748008092333000363e+00,1.211084823989757364e+00
1.587401574803149344e+02,5.697303346810501878e+00,1.202844501821451084e+00
1.610078740157480013e+02,5.650433338389101223e+00,1.191895072967301905e+00
1.632755905511810681e+02,5.615297819914954580e+00,1.216269948729880923e+00
1.655433070866141634e+02,5.578069880502524391e+00,1.193951993299543712e+00
1.678110236220472302e+02,5.542747915520178204e+00,1.174535795823224316e+00
1.700787401574802971e+02,5.484615362737972788e+00,1.150479097980281917e+00
1.723464566929133639e+02,5.448084392198981440e+00,1.139950666649019118e+00
1.746141732283464307e+02,5.414177994515415371e+00,1.131945011979501370e+00
1.768818897637794976e+02,5.382898646308015067e+00,1.126462059836167207e+00
1.791496062992125928e+02,5.354243929403480706e+00,1.123501736082739066e+00
1.814173228346456597e+02,5.341827540909140914e+00,1.110132721881255780e+00
1.836850393700786981e+02,5.320099446737263094e+00,1.104761487412460275e+00
1.859527559055117933e+02,5.302606319447686900e+00,1.099418214826772822e+00
1.882204724409448602e+02,5.289348904350681835e+00,1.094102885940042347e+00
1.904881889763779270e+02,5.280326891562859615e+00,1.088815482568420423e+00
1.927559055118110223e+02,5.285892620355535421e+00,1.085820539332327916e+00
1.950236220472440891e+02,5.283358233634210421e+00,1.081175165813131889e+00
1.972913385826771275e+02,5.286475186792514158e+00,1.076804005183966684e+00
1.995590551181102228e+02,5.280870436916012878e+00,1.076144268786540792e+00
2.018267716535432896e+02,5.293505290666881358e+00,1.073723308360829076e+00
2.040944881889763565e+02,5.307786924664506856e+00,1.072279501422888304e+00
2.063622047244094233e+02,5.323714585121559040e+00,1.071812713241916626e+00
2.086299212598425186e+02,5.342789133171005567e+00,1.075726413200791987e+00
2.108976377952755570e+02,5.358692261069095686e+00,1.075637409424210489e+00
2.131653543307086238e+02,5.376700922664912063e+00,1.075629187154905297e+00
2.154330708661417191e+02,5.396815678049637910e+00,1.075701743825770551e+00
2.177007874015747859e+02,5.419035917886570353e+00,1.075855076869693727e+00
2.199685039370078528e+02,5.443361940181377534e+00,1.076089183719516340e+00
2.222362204724409196e+02,5.469793313151340541e+00,1.076404061808046597e+00
2.245039370078739864e+02,5.498330319227801688e+00,1.076799708568121572e+00
2.267716535433070533e+02,5.528973306953829159e+00,1.077276121432516609e+00
2.290393700787401485e+02,5.553386578661895889e+00,1.080794229934945117e+00
2.313070866141732154e+02,5.585482405843237963e+00,1.078961744492378472e+00
2.335748031496062822e+02,5.617341198697438642e+00,1.080065990247972119e+00
2.358425196850393206e+02,5.658330886132039161e+00,1.084787552851816050e+00
2.381102362204724159e+02,5.692872444676691401e+00,1.088191525081690036e+00
2.403779527559054827e+02,5.724932032136905491e+00,1.090622270362608282e+00
2.426456692913385496e+02,5.754511995679577829e+00,1.092079696435762415e+00
2.449133858267716448e+02,5.781610063936623689e+00,1.092563711059307385e+00
2.471811023622046832e+02,5.806230329627878106e+00,1.092074222008316609e+00
2.494488188976377501e+02,5.828371614796830968e+00,1.090611137074704917e+00
2.517165354330708169e+02,5.848036766148456245e+00,1.088174364067352018e+00
2.539842519685039406e+02,5.856126081868043620e+00,1.100349685036152714e+00
2.562519685039370074e+02,5.798050609240487319e+00,1.086790575719532415e+00
2.585196850393700743e+02,5.799794809351794811e+00,1.062229648770724788e+00
2.607874015748031411e+02,5.716147338401492028e+00,1.063485668120529581e+00
2.630551181102362079e+02,5.606862108627542085e+00,1.053004551195636296e+00
2.653228346456692748e+02,5.526215190282104395e+00,1.020854427565323963e+00
2.675905511811022848e+02,5.375872236274806149e+00,9.850115700537590557e-01
2.698582677165354085e+02,5.188288898780017533e+00,9.397203893037444633e-01
2.721259842519684753e+02,4.963489615146244205e+00,8.849809536592164738e-01
2.743937007874015421e+02,4.701449343903845168e+00,8.207933313851422108e-01
2.766614173228346090e+02,4.402179577400656463e+00,7.471575906677747625e-01
2.789291338582676758e+02,4.065684946821535917e+00,6.640737996142357380e-01
2.811968503937007426e+02,3.743925530471048368e+00,5.570875810235514924e-01
2.834645669291338663e+02,3.480835609673738507e+00,4.511498717847525763e-01
2.857322834645669332e+02,3.329475028423789063e+00,3.259904184201292687e-01
2.880000000000000000e+02,2.948078369821485190e+00,2.041761014567744781e-01
